	distance	word_pos	sent_pos	sent_nr	subj_nr	token	resolved	rt_fp	spill_fp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	target_skipped	spill_skipped
581	?	4	135	110	8	him	0	192	0	?	him	False	O	False	3	0	0	1
582	?	4	90	110	10	him	0	188	0	?	him	False	O	False	3	0	0	1
583	?	4	77	110	11	him	0	216	176	?	him	False	O	False	3	0	0	0
584	?	4	14	110	12	him	0	308	0	?	him	False	O	False	3	0	0	1
585	?	4	151	110	13	him	0	156	0	?	him	False	O	False	3	0	0	1
586	?	4	53	110	14	him	0	148	0	?	him	False	O	False	3	0	0	1
587	?	4	31	110	15	him	0	164	0	?	him	False	O	False	3	0	0	1
588	?	4	20	110	16	him	0	196	144	?	him	False	O	False	3	0	0	0
591	?	4	69	110	19	him	0	236	184	?	him	False	O	False	3	0	0	0
592	?	4	112	110	20	him	0	152	0	?	him	False	O	False	3	0	0	1
593	?	4	127	110	21	him	0	156	0	?	him	False	O	False	3	0	0	1
594	?	4	40	110	22	him	0	264	0	?	him	False	O	False	3	0	0	1
595	?	4	176	110	23	him	0	288	216	?	him	False	O	False	3	0	0	0
601	?	4	161	110	30	him	0	188	240	?	him	False	O	False	3	0	0	0
602	?	4	89	110	31	him	0	104	160	?	him	False	O	False	3	0	0	0
603	?	4	66	110	32	him	0	208	0	?	him	False	O	False	3	0	0	1
604	?	4	25	110	33	him	0	224	284	?	him	False	O	False	3	0	0	0
608	?	4	156	110	37	him	0	176	140	?	him	False	O	False	3	0	0	0
609	?	4	136	110	38	him	0	152	0	?	him	False	O	False	3	0	0	1
611	?	4	182	110	40	him	0	332	0	?	him	False	O	False	3	0	0	1
614	?	4	178	110	43	him	0	268	0	?	him	False	O	False	3	0	0	1
615	?	9	61	115	1	that	0	220	232	?	that	False	O	False	4	0	0	0
616	?	9	169	115	2	that	0	184	492	?	that	False	O	False	4	0	0	0
617	?	9	109	115	3	that	0	264	208	?	that	False	O	False	4	0	0	0
618	?	9	38	115	4	that	0	160	352	?	that	False	O	False	4	0	0	0
623	?	9	164	115	10	that	0	176	216	?	that	False	O	False	4	0	0	0
626	?	9	127	115	13	that	0	604	268	?	that	False	O	False	4	0	0	0
627	?	9	42	115	14	that	0	136	292	?	that	False	O	False	4	0	0	0
628	?	9	60	115	15	that	0	380	268	?	that	False	O	False	4	0	0	0
629	?	9	27	115	16	that	0	244	656	?	that	False	O	False	4	0	0	0
630	?	9	4	115	17	that	0	224	312	?	that	False	O	False	4	0	0	0
632	?	9	98	115	19	that	0	344	160	?	that	False	O	False	4	0	0	0
634	?	9	88	115	21	that	0	132	252	?	that	False	O	False	4	0	0	0
635	?	9	37	115	22	that	0	412	0	?	that	False	O	False	4	0	0	1
636	?	9	87	115	23	that	0	352	244	?	that	False	O	False	4	0	0	0
638	?	9	38	115	25	that	0	160	224	?	that	False	O	False	4	0	0	0
643	?	9	110	115	31	that	0	160	144	?	that	False	O	False	4	0	0	0
645	?	9	127	115	33	that	0	264	148	?	that	False	O	False	4	0	0	0
647	?	9	51	115	35	that	0	160	144	?	that	False	O	False	4	0	0	0
648	?	9	193	115	36	that	0	128	216	?	that	False	O	False	4	0	0	0
650	?	9	173	115	38	that	0	164	232	?	that	False	O	False	4	0	0	0
651	?	9	19	115	39	that	0	164	336	?	that	False	O	False	4	0	0	0
652	?	9	23	115	40	that	0	180	256	?	that	False	O	False	4	0	0	0
653	?	9	87	115	41	that	0	120	236	?	that	False	O	False	4	0	0	0
654	?	9	167	115	42	that	0	156	112	?	that	False	O	False	4	0	0	0
655	?	9	71	115	43	that	0	168	200	?	that	False	O	False	4	0	0	0
656	?	5	88	118	1	they	0	156	172	?	they	False	O	True	4	0	0	0
657	?	5	121	118	2	they	0	172	0	?	they	False	O	True	4	0	0	1
658	?	5	144	118	3	they	0	124	272	?	they	False	O	True	4	0	0	0
659	?	5	65	118	4	they	0	152	0	?	they	False	O	True	4	0	0	1
662	?	5	180	118	7	they	0	108	116	?	they	False	O	True	4	0	0	0
664	?	5	165	118	10	they	0	100	92	?	they	False	O	True	4	0	0	0
665	?	5	151	118	11	they	0	132	192	?	they	False	O	True	4	0	0	0
666	?	5	22	118	12	they	0	148	0	?	they	False	O	True	4	0	0	1
667	?	5	7	118	13	they	0	132	0	?	they	False	O	True	4	0	0	1
668	?	5	43	118	14	they	0	88	216	?	they	False	O	True	4	0	0	0
670	?	5	142	118	16	they	0	148	144	?	they	False	O	True	4	0	0	0
672	?	5	194	118	19	they	0	148	144	?	they	False	O	True	4	0	0	0
674	?	5	4	118	21	they	0	112	0	?	they	False	O	True	4	0	0	1
675	?	5	77	118	22	they	0	196	144	?	they	False	O	True	4	0	0	0
676	?	5	179	118	23	they	0	564	116	?	they	False	O	True	4	0	0	0
677	?	5	161	118	24	they	0	224	164	?	they	False	O	True	4	0	0	0
678	?	5	59	118	25	they	0	156	112	?	they	False	O	True	4	0	0	0
680	?	5	100	118	28	they	0	304	676	?	they	False	O	True	4	0	0	0
682	?	5	162	118	30	they	0	484	216	?	they	False	O	True	4	0	0	0
683	?	5	123	118	31	they	0	184	0	?	they	False	O	True	4	0	0	1
684	?	5	155	118	32	they	0	408	192	?	they	False	O	True	4	0	0	0
685	?	5	84	118	33	they	0	80	208	?	they	False	O	True	4	0	0	0
686	?	5	194	118	34	they	0	144	128	?	they	False	O	True	4	0	0	0
688	?	5	21	118	36	they	0	176	0	?	they	False	O	True	4	0	0	1
695	?	5	182	118	43	they	0	100	208	?	they	False	O	True	4	0	0	0
696	?	7	57	140	1	us	0	160	0	?	us	False	O	False	2	0	0	1
698	?	7	70	140	3	us	0	188	228	?	us	False	O	False	2	0	0	0
706	?	7	150	140	11	us	0	136	140	?	us	False	O	False	2	0	0	0
713	?	7	193	140	19	us	0	232	144	?	us	False	O	False	2	0	0	0
714	?	7	165	140	20	us	0	140	0	?	us	False	O	False	2	0	0	1
717	?	7	135	140	23	us	0	168	204	?	us	False	O	False	2	0	0	0
720	?	7	101	140	27	us	0	216	208	?	us	False	O	False	2	0	0	0
725	?	7	169	140	32	us	0	300	136	?	us	False	O	False	2	0	0	0
726	?	7	27	140	33	us	0	160	324	?	us	False	O	False	2	0	0	0
730	?	7	2	140	37	us	0	180	0	?	us	False	O	False	2	0	0	1
737	?	6	85	141	1	he	0	216	184	?	he	False	O	False	2	2	0	0
739	?	6	83	141	3	he	0	188	308	?	he	False	O	False	2	2	0	0
743	?	6	141	141	7	he	0	116	0	?	he	False	O	False	2	2	0	1
746	?	6	139	141	10	he	0	148	88	?	he	False	O	False	2	2	0	0
751	?	6	82	141	15	he	0	132	0	?	he	False	O	False	2	2	0	1
753	?	6	140	141	17	he	0	156	0	?	he	False	O	False	2	2	0	1
755	?	6	68	141	19	he	0	184	0	?	he	False	O	False	2	2	0	1
757	?	6	156	141	21	he	0	136	0	?	he	False	O	False	2	2	0	1
759	?	6	73	141	23	he	0	240	192	?	he	False	O	False	2	2	0	0
762	?	6	168	141	27	he	0	344	136	?	he	False	O	False	2	2	0	0
763	?	6	69	141	28	he	0	448	500	?	he	False	O	False	2	2	0	0
765	?	6	106	141	30	he	0	424	0	?	he	False	O	False	2	2	0	1
772	?	6	186	141	37	he	0	172	104	?	he	False	O	False	2	2	0	0
776	?	6	10	141	41	he	0	176	0	?	he	False	O	False	2	2	0	1
777	?	6	200	141	42	he	0	132	0	?	he	False	O	False	2	2	0	1
779	?	10	46	145	1	this	0	380	156	?	this	False	O	False	4	1	0	0
781	?	10	125	145	3	this	0	184	0	?	this	False	O	False	4	1	0	1
782	?	10	166	145	4	this	0	164	340	?	this	False	O	False	4	1	0	0
786	?	10	52	145	8	this	0	120	580	?	this	False	O	False	4	1	0	0
787	?	10	182	145	10	this	0	156	172	?	this	False	O	False	4	1	0	0
788	?	10	64	145	11	this	0	216	144	?	this	False	O	False	4	1	0	0
789	?	10	106	145	12	this	0	364	0	?	this	False	O	False	4	1	0	1
790	?	10	143	145	13	this	0	276	276	?	this	False	O	False	4	1	0	0
792	?	10	163	145	15	this	0	456	0	?	this	False	O	False	4	1	0	1
793	?	10	89	145	16	this	0	136	788	?	this	False	O	False	4	1	0	0
795	?	10	119	145	18	this	0	232	172	?	this	False	O	False	4	1	0	0
796	?	10	128	145	19	this	0	252	0	?	this	False	O	False	4	1	0	1
797	?	10	13	145	20	this	0	424	156	?	this	False	O	False	4	1	0	0
799	?	10	160	145	22	this	0	312	0	?	this	False	O	False	4	1	0	1
800	?	10	44	145	23	this	0	164	196	?	this	False	O	False	4	1	0	0
802	?	10	41	145	25	this	0	444	148	?	this	False	O	False	4	1	0	0
803	?	10	22	145	27	this	0	276	84	?	this	False	O	False	4	1	0	0
804	?	10	112	145	28	this	0	180	384	?	this	False	O	False	4	1	0	0
805	?	10	13	145	29	this	0	168	288	?	this	False	O	False	4	1	0	0
807	?	10	126	145	31	this	0	96	0	?	this	False	O	False	4	1	0	1
808	?	10	28	145	32	this	0	276	212	?	this	False	O	False	4	1	0	0
809	?	10	191	145	33	this	0	412	340	?	this	False	O	False	4	1	0	0
810	?	10	159	145	34	this	0	208	216	?	this	False	O	False	4	1	0	0
813	?	10	133	145	37	this	0	384	0	?	this	False	O	False	4	1	0	1
816	?	10	80	145	40	this	0	228	264	?	this	False	O	False	4	1	0	0
817	?	10	133	145	41	this	0	188	364	?	this	False	O	False	4	1	0	0
818	?	10	40	145	42	this	0	240	592	?	this	False	O	False	4	1	0	0
819	?	10	73	145	43	this	0	120	124	?	this	False	O	False	4	1	0	0
820	?	2	131	146	1	they	0	368	0	?	they	False	O	True	4	0	0	1
823	?	2	176	146	4	they	0	132	0	?	they	False	O	True	4	0	0	1
825	?	2	108	146	6	they	0	248	128	?	they	False	O	True	4	0	0	0
826	?	2	82	146	7	they	0	312	0	?	they	False	O	True	4	0	0	1
827	?	2	110	146	8	they	0	236	124	?	they	False	O	True	4	0	0	0
828	?	2	75	146	10	they	0	176	152	?	they	False	O	True	4	0	0	0
829	?	2	163	146	11	they	0	164	168	?	they	False	O	True	4	0	0	0
831	?	2	123	146	13	they	0	172	140	?	they	False	O	True	4	0	0	0
832	?	2	64	146	14	they	0	172	140	?	they	False	O	True	4	0	0	0
834	?	2	13	146	16	they	0	140	140	?	they	False	O	True	4	0	0	0
836	?	2	10	146	18	they	0	408	0	?	they	False	O	True	4	0	0	1
837	?	2	70	146	19	they	0	52	128	?	they	False	O	True	4	0	0	0
839	?	2	90	146	21	they	0	340	0	?	they	False	O	True	4	0	0	1
840	?	2	133	146	22	they	0	340	140	?	they	False	O	True	4	0	0	0
841	?	2	30	146	23	they	0	248	180	?	they	False	O	True	4	0	0	0
842	?	2	149	146	24	they	0	184	260	?	they	False	O	True	4	0	0	0
843	?	2	145	146	25	they	0	220	180	?	they	False	O	True	4	0	0	0
845	?	2	146	146	28	they	0	252	152	?	they	False	O	True	4	0	0	0
847	?	2	59	146	30	they	0	248	360	?	they	False	O	True	4	0	0	0
848	?	2	70	146	31	they	0	104	0	?	they	False	O	True	4	0	0	1
849	?	2	39	146	32	they	0	204	196	?	they	False	O	True	4	0	0	0
850	?	2	204	146	33	they	0	148	132	?	they	False	O	True	4	0	0	0
851	?	2	32	146	34	they	0	296	372	?	they	False	O	True	4	0	0	0
852	?	2	188	146	35	they	0	204	0	?	they	False	O	True	4	0	0	1
854	?	2	129	146	37	they	0	220	164	?	they	False	O	True	4	0	0	0
855	?	2	57	146	38	they	0	440	0	?	they	False	O	True	4	0	0	1
856	?	2	133	146	39	they	0	228	0	?	they	False	O	True	4	0	0	1
860	?	2	133	146	43	they	0	216	0	?	they	False	O	True	4	0	0	1
861	?	5	200	150	1	his	0	264	0	?	his	False	P	False	3	0	0	1
864	?	5	39	150	4	his	0	268	0	?	his	False	P	False	3	0	0	1
865	?	5	38	150	5	his	0	200	192	?	his	False	P	False	3	0	0	0
867	?	5	58	150	7	his	0	156	28	?	his	False	P	False	3	0	0	0
868	?	5	197	150	8	his	0	152	0	?	his	False	P	False	3	0	0	1
869	?	5	32	150	9	his	0	152	140	?	his	False	P	False	3	0	0	0
871	?	5	67	150	11	his	0	184	120	?	his	False	P	False	3	0	0	0
872	?	5	137	150	12	his	0	160	0	?	his	False	P	False	3	0	0	1
873	?	5	167	150	13	his	0	344	0	?	his	False	P	False	3	0	0	1
874	?	5	121	150	14	his	0	208	0	?	his	False	P	False	3	0	0	1
875	?	5	38	150	15	his	0	164	0	?	his	False	P	False	3	0	0	1
876	?	5	11	150	16	his	0	164	160	?	his	False	P	False	3	0	0	0
878	?	5	4	150	18	his	0	200	0	?	his	False	P	False	3	0	0	1
879	?	5	131	150	19	his	0	128	0	?	his	False	P	False	3	0	0	1
882	?	5	103	150	22	his	0	200	196	?	his	False	P	False	3	0	0	0
883	?	5	72	150	23	his	0	300	388	?	his	False	P	False	3	0	0	0
884	?	5	110	150	24	his	0	180	252	?	his	False	P	False	3	0	0	0
885	?	5	92	150	25	his	0	212	132	?	his	False	P	False	3	0	0	0
886	?	5	204	150	27	his	0	240	256	?	his	False	P	False	3	0	0	0
888	?	5	184	150	29	his	0	156	120	?	his	False	P	False	3	0	0	0
889	?	5	193	150	30	his	0	404	0	?	his	False	P	False	3	0	0	1
891	?	5	48	150	32	his	0	160	152	?	his	False	P	False	3	0	0	0
894	?	5	68	150	35	his	0	164	0	?	his	False	P	False	3	0	0	1
895	?	5	167	150	36	his	0	224	0	?	his	False	P	False	3	0	0	1
896	?	5	75	150	37	his	0	152	124	?	his	False	P	False	3	0	0	0
897	?	5	30	150	38	his	0	224	192	?	his	False	P	False	3	0	0	0
901	?	5	104	150	42	his	0	240	0	?	his	False	P	False	3	0	0	1
902	?	5	14	150	43	his	0	148	0	?	his	False	P	False	3	0	0	1
903	?	7	68	154	1	she	0	264	0	?	she	False	O	False	3	1	0	1
905	?	7	106	154	3	she	0	280	204	?	she	False	O	False	3	1	0	0
906	?	7	132	154	4	she	0	100	140	?	she	False	O	False	3	1	0	0
909	?	7	70	154	7	she	0	152	0	?	she	False	O	False	3	1	0	1
910	?	7	40	154	8	she	0	132	0	?	she	False	O	False	3	1	0	1
912	?	7	38	154	11	she	0	140	0	?	she	False	O	False	3	1	0	1
914	?	7	173	154	13	she	0	160	0	?	she	False	O	False	3	1	0	1
915	?	7	145	154	14	she	0	164	120	?	she	False	O	False	3	1	0	0
916	?	7	65	154	15	she	0	140	0	?	she	False	O	False	3	1	0	1
917	?	7	161	154	16	she	0	176	172	?	she	False	O	False	3	1	0	0
918	?	7	40	154	17	she	0	148	136	?	she	False	O	False	3	1	0	0
919	?	7	195	154	18	she	0	164	0	?	she	False	O	False	3	1	0	1
920	?	7	182	154	19	she	0	84	176	?	she	False	O	False	3	1	0	0
922	?	7	61	154	21	she	0	176	0	?	she	False	O	False	3	1	0	1
926	?	7	179	154	25	she	0	152	136	?	she	False	O	False	3	1	0	0
928	?	7	32	154	28	she	0	336	344	?	she	False	O	False	3	1	0	0
929	?	7	175	154	29	she	0	212	164	?	she	False	O	False	3	1	0	0
930	?	7	129	154	30	she	0	448	0	?	she	False	O	False	3	1	0	1
933	?	7	42	154	33	she	0	160	164	?	she	False	O	False	3	1	0	0
934	?	7	4	154	34	she	0	144	0	?	she	False	O	False	3	1	0	1
935	?	7	60	154	35	she	0	204	212	?	she	False	O	False	3	1	0	0
936	?	7	28	154	36	she	0	152	0	?	she	False	O	False	3	1	0	1
937	?	7	193	154	37	she	0	164	176	?	she	False	O	False	3	1	0	0
938	?	7	74	154	38	she	0	192	164	?	she	False	O	False	3	1	0	0
939	?	7	194	154	39	she	0	136	0	?	she	False	O	False	3	1	0	1
940	?	7	40	154	40	she	0	136	0	?	she	False	O	False	3	1	0	1
942	?	7	26	154	42	she	0	168	0	?	she	False	O	False	3	1	0	1
944	?	6	91	157	1	they	0	172	0	?	they	False	O	True	4	1	0	1
946	?	6	169	157	3	they	0	152	120	?	they	False	O	True	4	1	0	0
947	?	6	71	157	4	they	0	156	296	?	they	False	O	True	4	1	0	0
949	?	6	48	157	6	they	0	160	276	?	they	False	O	True	4	1	0	0
950	?	6	112	157	7	they	0	128	44	?	they	False	O	True	4	1	0	0
952	?	6	129	157	10	they	0	144	148	?	they	False	O	True	4	1	0	0
953	?	6	53	157	11	they	0	208	148	?	they	False	O	True	4	1	0	0
954	?	6	116	157	12	they	0	176	0	?	they	False	O	True	4	1	0	1
956	?	6	23	157	14	they	0	444	364	?	they	False	O	True	4	1	0	0
958	?	6	149	157	16	they	0	320	192	?	they	False	O	True	4	1	0	0
960	?	6	164	157	18	they	0	168	0	?	they	False	O	True	4	1	0	1
961	?	6	3	157	19	they	0	188	156	?	they	False	O	True	4	1	0	0
964	?	6	57	157	22	they	0	176	220	?	they	False	O	True	4	1	0	0
965	?	6	8	157	23	they	0	172	276	?	they	False	O	True	4	1	0	0
967	?	6	180	157	25	they	0	260	152	?	they	False	O	True	4	1	0	0
968	?	6	7	157	27	they	0	228	180	?	they	False	O	True	4	1	0	0
969	?	6	18	157	28	they	0	196	484	?	they	False	O	True	4	1	0	0
971	?	6	176	157	30	they	0	252	104	?	they	False	O	True	4	1	0	0
972	?	6	103	157	31	they	0	172	0	?	they	False	O	True	4	1	0	1
973	?	6	58	157	32	they	0	196	236	?	they	False	O	True	4	1	0	0
974	?	6	5	157	33	they	0	152	220	?	they	False	O	True	4	1	0	0
976	?	6	56	157	35	they	0	136	0	?	they	False	O	True	4	1	0	1
978	?	6	40	157	37	they	0	292	200	?	they	False	O	True	4	1	0	0
979	?	6	64	157	38	they	0	276	180	?	they	False	O	True	4	1	0	0
981	?	6	45	157	40	they	0	168	120	?	they	False	O	True	4	1	0	0
982	?	6	73	157	41	they	0	168	0	?	they	False	O	True	4	1	0	1
983	?	6	117	157	42	they	0	164	268	?	they	False	O	True	4	1	0	0
986	?	10	69	165	2	we	0	168	568	?	we	False	O	False	2	1	0	0
987	?	10	25	165	3	we	0	156	416	?	we	False	O	False	2	1	0	0
989	?	10	136	165	5	we	0	64	152	?	we	False	O	False	2	1	0	0
992	?	10	149	165	8	we	0	244	360	?	we	False	O	False	2	1	0	0
994	?	10	105	165	11	we	0	132	320	?	we	False	O	False	2	1	0	0
995	?	10	147	165	12	we	0	216	152	?	we	False	O	False	2	1	0	0
997	?	10	194	165	14	we	0	404	0	?	we	False	O	False	2	1	0	1
999	?	10	179	165	16	we	0	208	428	?	we	False	O	False	2	1	0	0
1000	?	10	86	165	18	we	0	200	160	?	we	False	O	False	2	1	0	0
1009	?	10	169	165	28	we	0	336	488	?	we	False	O	False	2	1	0	0
1010	?	10	103	165	29	we	0	288	324	?	we	False	O	False	2	1	0	0
1013	?	10	56	165	32	we	0	240	488	?	we	False	O	False	2	1	0	0
1015	?	10	41	165	34	we	0	188	244	?	we	False	O	False	2	1	0	0
1019	?	10	70	165	38	we	0	192	0	?	we	False	O	False	2	1	0	1
1023	?	10	25	165	42	we	0	248	172	?	we	False	O	False	2	1	0	0
1024	?	10	18	165	43	we	0	156	332	?	we	False	O	False	2	1	0	0
1027	?	2	188	169	3	us	0	452	156	?	us	False	O	False	2	0	0	0
1031	?	2	138	169	7	us	0	216	0	?	us	False	O	False	2	0	0	1
1032	?	2	47	169	8	us	0	428	156	?	us	False	O	False	2	0	0	0
1033	?	2	53	169	10	us	0	124	340	?	us	False	O	False	2	0	0	0
1034	?	2	20	169	11	us	0	128	0	?	us	False	O	False	2	0	0	1
1035	?	2	174	169	12	us	0	216	520	?	us	False	O	False	2	0	0	0
1040	?	2	28	169	17	us	0	344	0	?	us	False	O	False	2	0	0	1
1042	?	2	30	169	19	us	0	332	148	?	us	False	O	False	2	0	0	0
1044	?	2	3	169	21	us	0	200	172	?	us	False	O	False	2	0	0	0
1045	?	2	155	169	22	us	0	400	328	?	us	False	O	False	2	0	0	0
1046	?	2	116	169	23	us	0	232	156	?	us	False	O	False	2	0	0	0
1047	?	2	46	169	24	us	0	468	292	?	us	False	O	False	2	0	0	0
1051	?	2	91	169	29	us	0	268	196	?	us	False	O	False	2	0	0	0
1052	?	2	17	169	30	us	0	260	192	?	us	False	O	False	2	0	0	0
1054	?	2	59	169	32	us	0	180	208	?	us	False	O	False	2	0	0	0
1055	?	2	97	169	33	us	0	584	116	?	us	False	O	False	2	0	0	0
1056	?	2	107	169	34	us	0	252	204	?	us	False	O	False	2	0	0	0
1060	?	2	39	169	38	us	0	292	176	?	us	False	O	False	2	0	0	0
1064	?	2	196	169	42	us	0	296	112	?	us	False	O	False	2	0	0	0
1066	?	3	185	172	1	they	0	244	236	?	they	False	O	True	4	0	0	0
1067	?	3	178	172	2	they	0	152	84	?	they	False	O	True	4	0	0	0
1068	?	3	111	172	3	they	0	380	172	?	they	False	O	True	4	0	0	0
1070	?	3	179	172	5	they	0	232	248	?	they	False	O	True	4	0	0	0
1072	?	3	128	172	7	they	0	104	176	?	they	False	O	True	4	0	0	0
1073	?	3	186	172	8	they	0	144	172	?	they	False	O	True	4	0	0	0
1074	?	3	172	172	10	they	0	120	136	?	they	False	O	True	4	0	0	0
1075	?	3	47	172	11	they	0	160	172	?	they	False	O	True	4	0	0	0
1076	?	3	103	172	12	they	0	144	296	?	they	False	O	True	4	0	0	0
1077	?	3	168	172	13	they	0	88	136	?	they	False	O	True	4	0	0	0
1080	?	3	153	172	16	they	0	192	352	?	they	False	O	True	4	0	0	0
1082	?	3	1	172	18	they	0	172	0	?	they	False	O	True	4	0	0	1
1083	?	3	14	172	19	they	0	164	124	?	they	False	O	True	4	0	0	0
1084	?	3	182	172	20	they	0	332	160	?	they	False	O	True	4	0	0	0
1085	?	3	197	172	21	they	0	232	136	?	they	False	O	True	4	0	0	0
1086	?	3	161	172	22	they	0	252	284	?	they	False	O	True	4	0	0	0
1087	?	3	163	172	23	they	0	136	376	?	they	False	O	True	4	0	0	0
1088	?	3	130	172	24	they	0	192	168	?	they	False	O	True	4	0	0	0
1089	?	3	143	172	25	they	0	136	260	?	they	False	O	True	4	0	0	0
1090	?	3	109	172	27	they	0	184	320	?	they	False	O	True	4	0	0	0
1091	?	3	198	172	28	they	0	236	260	?	they	False	O	True	4	0	0	0
1093	?	3	121	172	30	they	0	256	560	?	they	False	O	True	4	0	0	0
1094	?	3	77	172	31	they	0	196	192	?	they	False	O	True	4	0	0	0
1095	?	3	46	172	32	they	0	260	180	?	they	False	O	True	4	0	0	0
1096	?	3	58	172	33	they	0	152	200	?	they	False	O	True	4	0	0	0
1097	?	3	64	172	34	they	0	212	168	?	they	False	O	True	4	0	0	0
1098	?	3	47	172	35	they	0	272	196	?	they	False	O	True	4	0	0	0
1100	?	3	6	172	37	they	0	124	272	?	they	False	O	True	4	0	0	0
1101	?	3	7	172	38	they	0	204	172	?	they	False	O	True	4	0	0	0
1102	?	3	199	172	39	they	0	164	276	?	they	False	O	True	4	0	0	0
1108	?	9	160	174	2	it	0	132	196	?	it	False	O	False	2	0	0	0
1111	?	9	143	174	5	it	0	152	0	?	it	False	O	False	2	0	0	1
1114	?	9	131	174	8	it	0	140	232	?	it	False	O	False	2	0	0	0
1115	?	9	21	174	9	it	0	156	216	?	it	False	O	False	2	0	0	0
1119	?	9	66	174	13	it	0	316	504	?	it	False	O	False	2	0	0	0
1120	?	9	129	174	14	it	0	304	228	?	it	False	O	False	2	0	0	0
1122	?	9	101	174	16	it	0	260	68	?	it	False	O	False	2	0	0	0
1127	?	9	183	174	21	it	0	200	144	?	it	False	O	False	2	0	0	0
1130	?	9	134	174	24	it	0	160	0	?	it	False	O	False	2	0	0	1
1135	?	9	15	174	30	it	0	140	432	?	it	False	O	False	2	0	0	0
1136	?	9	114	174	31	it	0	160	0	?	it	False	O	False	2	0	0	1
1138	?	9	132	174	33	it	0	148	404	?	it	False	O	False	2	0	0	0
1140	?	9	72	174	35	it	0	140	156	?	it	False	O	False	2	0	0	0
1146	?	9	158	174	41	it	0	156	0	?	it	False	O	False	2	0	0	1
1147	?	9	121	174	42	it	0	120	0	?	it	False	O	False	2	0	0	1
1150	?	7	135	175	2	this	0	132	72	?	this	False	O	False	4	1	0	0
1151	?	7	110	175	3	this	0	352	156	?	this	False	O	False	4	1	0	0
1152	?	7	115	175	4	this	0	192	448	?	this	False	O	False	4	1	0	0
1153	?	7	119	175	5	this	0	132	236	?	this	False	O	False	4	1	0	0
1155	?	7	191	175	7	this	0	152	276	?	this	False	O	False	4	1	0	0
1156	?	7	171	175	8	this	0	300	192	?	this	False	O	False	4	1	0	0
1158	?	7	83	175	11	this	0	132	168	?	this	False	O	False	4	1	0	0
1159	?	7	7	175	12	this	0	196	264	?	this	False	O	False	4	1	0	0
1160	?	7	22	175	13	this	0	264	396	?	this	False	O	False	4	1	0	0
1161	?	7	162	175	14	this	0	276	160	?	this	False	O	False	4	1	0	0
1163	?	7	53	175	16	this	0	184	120	?	this	False	O	False	4	1	0	0
1165	?	7	128	175	18	this	0	252	0	?	this	False	O	False	4	1	0	1
1166	?	7	163	175	19	this	0	300	0	?	this	False	O	False	4	1	0	1
1168	?	7	54	175	21	this	0	92	0	?	this	False	O	False	4	1	0	1
1169	?	7	163	175	22	this	0	1136	216	?	this	False	O	False	4	1	0	0
1170	?	7	19	175	23	this	0	424	124	?	this	False	O	False	4	1	0	0
1171	?	7	192	175	24	this	0	204	136	?	this	False	O	False	4	1	0	0
1172	?	7	153	175	25	this	0	212	120	?	this	False	O	False	4	1	0	0
1173	?	7	124	175	27	this	0	256	316	?	this	False	O	False	4	1	0	0
1174	?	7	71	175	28	this	0	212	132	?	this	False	O	False	4	1	0	0
1176	?	7	52	175	30	this	0	696	408	?	this	False	O	False	4	1	0	0
1177	?	7	106	175	31	this	0	356	0	?	this	False	O	False	4	1	0	1
1178	?	7	137	175	32	this	0	696	216	?	this	False	O	False	4	1	0	0
1179	?	7	124	175	33	this	0	452	156	?	this	False	O	False	4	1	0	0
1180	?	7	84	175	34	this	0	172	288	?	this	False	O	False	4	1	0	0
1181	?	7	84	175	35	this	0	252	0	?	this	False	O	False	4	1	0	1
1183	?	7	136	175	37	this	0	128	0	?	this	False	O	False	4	1	0	1
1184	?	7	71	175	38	this	0	120	0	?	this	False	O	False	4	1	0	1
1186	?	7	24	175	40	this	0	176	0	?	this	False	O	False	4	1	0	1
1187	?	7	42	175	41	this	0	256	0	?	this	False	O	False	4	1	0	1
1188	?	7	142	175	42	this	0	140	0	?	this	False	O	False	4	1	0	1
1190	?	6	7	176	1	her	0	280	196	?	her	False	O	False	3	0	0	0
1191	?	6	151	176	2	her	0	288	0	?	her	False	O	False	3	0	0	1
1192	?	6	51	176	3	her	0	572	0	?	her	False	O	False	3	0	0	1
1193	?	6	15	176	4	her	0	192	152	?	her	False	O	False	3	0	0	0
1194	?	6	63	176	5	her	0	212	228	?	her	False	O	False	3	0	0	0
1197	?	6	87	176	8	her	0	256	140	?	her	False	O	False	3	0	0	0
1198	?	6	13	176	9	her	0	252	164	?	her	False	O	False	3	0	0	0
1199	?	6	85	176	10	her	0	140	0	?	her	False	O	False	3	0	0	1
1200	?	6	127	176	11	her	0	208	116	?	her	False	O	False	3	0	0	0
1201	?	6	173	176	12	her	0	264	244	?	her	False	O	False	3	0	0	0
1202	?	6	203	176	13	her	0	260	0	?	her	False	O	False	3	0	0	1
1203	?	6	148	176	14	her	0	296	164	?	her	False	O	False	3	0	0	0
1205	?	6	92	176	16	her	0	416	328	?	her	False	O	False	3	0	0	0
1206	?	6	156	176	17	her	0	320	244	?	her	False	O	False	3	0	0	0
1207	?	6	199	176	18	her	0	136	0	?	her	False	O	False	3	0	0	1
1208	?	6	84	176	19	her	0	232	140	?	her	False	O	False	3	0	0	0
1209	?	6	126	176	20	her	0	140	280	?	her	False	O	False	3	0	0	0
